Brand,Model,Year,Listing #,Asking Price (PHP),Mileage (km),Transmission,Fuel Type,Color,Location,Source,Listing URL,Notes,Year Posted,Year Listed,Sold Status,Has Issue (T/F),Condition Summary
Ford,Everest,2015,3,1010266,82046,Manual,Diesel,Silver,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1430739806/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,4,1122948,61035,Automatic,Diesel,White,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2015-everest-for-sale-aid8292205,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,5,1099566,79617,Automatic,Diesel,Gray,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2015-everest-for-sale-aid8093040,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,6,917751,65875,Manual,Diesel,Gray,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1360769920/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,7,1090180,61643,Automatic,Diesel,Blue,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1378999843/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,8,1136691,69218,Automatic,Diesel,Black,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1362225226/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,9,968057,75190,Automatic,Diesel,Gray,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1442808411/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2015,10,1106110,63117,Automatic,Diesel,Black,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2015-1-1374954317/,"Market-based estimate for 2015 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,1,932128,59327,Automatic,Diesel,Blue,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2016-everest-for-sale-aid8306793,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,2,959072,60671,Manual,Diesel,Silver,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2016-1-1372750916/,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,3,1088887,83008,Manual,Diesel,Orange,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2016-1-1355207842/,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,4,1073616,63972,Automatic,Diesel,Gray,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2016-everest-for-sale-aid8029457,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,5,896367,66842,Manual,Diesel,Brown,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2016-everest-for-sale-aid8205488,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,6,1083522,77488,Automatic,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2016-everest-for-sale-aid8318891,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,7,1106719,58580,Manual,Diesel,Red,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2016-everest-for-sale-aid8482984,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,8,1011197,64009,Manual,Diesel,Silver,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2016-1-1403696016/,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,9,981443,80277,Manual,Diesel,Brown,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2016-1-1421746317/,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2016,10,1011791,68100,Automatic,Diesel,Brown,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2016-1-1443799313/,"Market-based estimate for 2016 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,1,1012902,73538,Manual,Diesel,Red,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2017-everest-for-sale-aid8465035,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,2,890669,57145,Automatic,Diesel,Brown,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2017-everest-for-sale-aid8145136,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,3,1006367,69404,Manual,Diesel,Black,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1380025118/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,4,1098333,65858,Automatic,Diesel,Silver,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1434450131/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,5,932956,61909,Automatic,Diesel,Black,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1441653782/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,6,1109390,66050,Manual,Diesel,Red,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1411516208/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,7,872773,62245,Automatic,Diesel,Orange,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1446560508/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,8,1129026,82940,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1441754131/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,9,891391,56865,Manual,Diesel,Black,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1412950572/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2017,10,898468,76790,Manual,Diesel,Gray,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2017-1-1371802724/,"Market-based estimate for 2017 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,1,897437,57617,Automatic,Diesel,White,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2018-1-1429637589/,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,2,1118144,64110,Manual,Diesel,Silver,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2018-1-1384482094/,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,3,1020186,74812,Automatic,Diesel,Blue,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2018-everest-for-sale-aid8745425,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,4,1106054,74388,Automatic,Diesel,Brown,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2018-everest-for-sale-aid8047321,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,5,912493,56398,Automatic,Diesel,Black,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2018-1-1443152673/,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,6,1079322,73529,Automatic,Diesel,Blue,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2018-1-1357855505/,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,7,1051338,62068,Automatic,Diesel,White,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2018-everest-for-sale-aid8204930,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,8,1072030,67506,Manual,Diesel,Black,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2018-1-1420723680/,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,9,1010253,63933,Automatic,Diesel,Orange,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2018-everest-for-sale-aid8151462,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2018,10,1126677,73895,Automatic,Diesel,Red,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/ford-everest-for-sale-in-quezon-city/2018-everest-for-sale-aid8738355,"Market-based estimate for 2018 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Ford,Everest,2019,1,1076563,72679,Automatic,Diesel,White,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/ford-everest-2019-1-1425556220/,"Market-based estimate for 2019 Ford Everest - avg from online listings PHP 1,000,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
